ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11381327,JB351157,7/15/2018 19:55,008XX W 115TH ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,524,5,34,53,6,1172764,1828586,2018,7/22/2018 16:00,41.68506859,-87.64318416,"(41.685068588, -87.643184156)",45,"22,212",74,663,22,13,9,263
11382018,JB352121,7/15/2018 18:00,035XX N CLARK ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1924,19,44,6,6,1168632,1923649,2018,7/22/2018 16:00,41.9460213,-87.65556555,"(41.946021295, -87.655565552)",38,"4,449",57,211,25,22,5,28
11381135,JB351006,7/15/2018 17:15,016XX S CLARK ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,131,1,3,33,6,1175771,1892266,2018,7/22/2018 16:00,41.85974695,-87.63027064,"(41.859746945, -87.630270643)",8,"21,194",34,330,26,40,22,94
11382341,JB352599,7/15/2018 17:00,0000X E WACKER DR,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,111,1,42,32,6,,,2018,7/22/2018 16:00,,,,,,,,,,,
11381701,JB351694,7/15/2018 16:44,042XX W NORTH AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,2534,25,30,23,6,1147674,1910292,2018,7/22/2018 16:00,41.90979737,-87.73294427,"(41.909797373, -87.732944265)",27,"22,615",24,286,49,5,6,194
11381111,JB350962,7/15/2018 16:32,083XX S STEWART AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,622,6,21,44,6,1175078,1849610,2018,7/22/2018 16:00,41.74271022,-87.63408818,"(41.742710224, -87.634088181)",18,"21,554",70,529,13,59,20,236
11381194,JB351177,7/15/2018 16:00,035XX N CLARK ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1924,19,44,6,6,1168632,1923649,2018,7/22/2018 16:00,41.9460213,-87.65556555,"(41.946021295, -87.655565552)",38,"4,449",57,211,25,22,5,28
11381987,JB352129,7/15/2018 15:41,030XX N BROADWAY,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,1934,19,44,6,6,1171721,1920469,2018,7/22/2018 16:00,41.93722767,-87.64430547,"(41.937227668, -87.644305471)",38,"4,449",57,683,25,22,5,30
11380985,JB350895,7/15/2018 15:39,117XX S MARSHFIELD AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,2234,22,34,75,6,1167518,1826850,2018,7/22/2018 16:00,41.68041843,-87.66243795,"(41.680418426, -87.662437948)",45,"22,212",74,378,22,13,9,263
11380968,JB350872,7/15/2018 15:25,0000X N HALSTED ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1224,12,27,28,6,1171049,1900319,2018,7/22/2018 16:00,41.88194977,-87.6473674,"(41.881949766, -87.647367397)",41,"4,452",29,63,46,44,15,92
11381276,JB350869,7/15/2018 15:15,008XX N MICHIGAN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1833,18,42,8,6,1177330,1906499,2018,7/22/2018 16:00,41.89876792,-87.62411633,"(41.898767916, -87.624116333)",22,"21,182",37,104,36,6,14,71
11381269,JB351231,7/15/2018 15:00,035XX W FULLERTON AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1413,14,26,22,6,1152528,1915731,2018,7/22/2018 16:00,41.92462785,-87.7149685,"(41.924627849, -87.714968502)",10,"22,535",23,70,12,1,7,185
11381097,JB351021,7/15/2018 15:00,035XX W FULLERTON AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1413,14,26,22,6,1152528,1915731,2018,7/26/2018 15:48,41.92462785,-87.7149685,"(41.924627849, -87.714968502)",10,"22,535",23,70,12,1,7,185
11384279,JB354946,7/15/2018 14:00,039XX N CICERO AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1634,16,45,15,6,1143660,1925902,2018,7/22/2018 16:00,41.95270889,-87.74729823,"(41.952708889, -87.747298229)",20,"22,618",15,360,50,21,12,26
11380873,JB350773,7/15/2018 13:45,023XX W LOGAN BLVD,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1432,14,1,22,6,1160418,1917765,2018,7/22/2018 16:00,41.93004949,-87.68592073,"(41.930049492, -87.685920733)",24,"22,535",23,240,41,1,7,180
11381112,JB350755,7/15/2018 13:14,034XX W IRVING PARK RD,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1732,17,35,16,6,1152930,1926384,2018,7/22/2018 16:00,41.95385253,-87.71320821,"(41.953852531, -87.713208208)",2,"21,538",16,325,12,39,1,9
11380799,JB350585,7/15/2018 11:23,109XX S DOTY AVE E,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,513,5,10,51,6,1185667,1832643,2018,7/22/2018 16:00,41.69590816,-87.59582281,"(41.695908161, -87.595822806)",47,"22,250",48,174,47,19,19,255
11381031,JB350486,7/15/2018 8:51,118XX S AVENUE O,810,THEFT,OVER $500,CONVENIENCE STORE,FALSE,FALSE,433,4,10,55,6,1200937,1827157,2018,7/22/2018 16:00,41.68048166,-87.54009995,"(41.680481664, -87.540099953)",47,"21,202",52,787,47,25,19,259
11380958,JB350919,7/15/2018 3:00,036XX N ASHLAND AVE,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1922,19,44,6,6,1165008,1924174,2018,7/22/2018 16:00,41.94753978,-87.66887114,"(41.947539782, -87.668871141)",13,"21,186",57,689,18,53,5,19
11381464,JB351443,7/15/2018 1:15,010XX N CLARK ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1824,18,42,8,6,1175350,1907323,2018,7/22/2018 16:00,41.9010737,-87.63136393,"(41.901073698, -87.63136393)",22,"14,926",37,310,11,54,14,197
11381160,JB351031,7/15/2018 1:00,0000X W ELM ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1824,18,42,8,6,1175930,1908090,2018,7/22/2018 16:00,41.90316534,-87.62921044,"(41.90316534, -87.629210442)",22,"14,926",37,230,11,54,14,197
11380482,JB350207,7/15/2018 0:49,046XX W IRVING PARK RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,1722,17,45,15,6,1144295,1926174,2018,7/22/2018 16:00,41.95344334,-87.74495705,"(41.953443342, -87.744957048)",25,"22,618",15,139,50,21,1,25
11380454,JB350198,7/15/2018 0:44,001XX W HUBBARD ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1175360,1903293,2018,7/22/2018 16:00,41.89001494,-87.63144829,"(41.890014944, -87.631448294)",22,"4,446",37,670,36,55,14,73
11383914,JB354464,7/14/2018 23:00,001XX W HUBBARD ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1175301,1903292,2018,1/1/2019 16:05,41.89001352,-87.631665,"(41.890013524, -87.631664996)",22,"4,446",37,670,36,55,14,73
11384189,JB354837,7/14/2018 20:00,001XX W HUBBARD ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1175290,1903292,2018,7/21/2018 15:49,41.89001377,-87.63170539,"(41.890013771, -87.631705393)",22,"4,446",37,670,36,55,14,73
11380172,JB349863,7/14/2018 18:10,031XX W 103RD ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,2211,22,19,74,6,1157026,1836163,2018,7/21/2018 15:49,41.70619283,-87.70059363,"(41.706192826, -87.700593626)",33,"4,447",73,256,42,33,9,254
11380145,JB349819,7/14/2018 16:28,004XX W DIVISION ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1821,18,27,8,6,1173401,1908297,2018,7/21/2018 15:49,41.90378994,-87.63849372,"(41.903789944, -87.638493721)",41,"14,926",37,148,46,54,14,51
11380166,JB349700,7/14/2018 16:27,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2422,24,49,1,6,1163126,1950347,2018,7/21/2018 15:49,42.01939924,-87.67504949,"(42.019399237, -87.675049485)",,"21,853",,489,,,,
11380266,JB349808,7/14/2018 16:23,0000X S FRANKLIN ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,2,32,6,1174333,1900280,2018,7/21/2018 15:49,41.88177008,-87.63530987,"(41.881770084, -87.635309866)",48,"14,914",38,92,36,46,22,79
11380131,JB349775,7/14/2018 16:10,011XX S CANAL ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,124,1,2,28,6,1173303,1895451,2018,7/21/2018 15:49,41.86854191,-87.63923536,"(41.868541914, -87.639235361)",48,"14,917",29,97,26,44,22,147
11381563,JB351579,7/14/2018 16:00,0000X W ILLINOIS ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1176098,1903604,2018,7/21/2018 15:49,41.89085175,-87.62872868,"(41.890851747, -87.628728678)",22,"4,446",37,669,36,55,14,73
11380184,JB349740,7/14/2018 15:50,109XX S DOTY AVE W,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,513,5,9,50,6,1185440,1832668,2018,7/21/2018 15:49,41.6959821,-87.59665314,"(41.695982095, -87.596653142)",30,"21,861",47,254,43,19,10,260
11380173,JB349657,7/14/2018 15:44,036XX S ARCHER AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,912,9,11,59,6,1161614,1880357,2018,7/21/2018 15:49,41.82737375,-87.68256806,"(41.827373751, -87.682568055)",26,"14,924",56,719,1,37,23,165
11380063,JB349604,7/14/2018 15:16,109XX S DOTY AVE E,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,513,5,10,51,6,1185667,1832643,2018,7/21/2018 15:49,41.69590816,-87.59582281,"(41.695908161, -87.595822806)",47,"22,250",48,174,47,19,19,255
11380192,JB349828,7/14/2018 15:15,005XX S STATE ST,890,THEFT,FROM BUILDING,CONVENIENCE STORE,FALSE,FALSE,123,1,2,32,6,1176446,1897964,2018,7/21/2018 15:49,41.87536742,-87.62762099,"(41.875367424, -87.627620993)",48,"14,913",38,92,10,35,22,144
11380082,JB349702,7/14/2018 13:40,004XX N MICHIGAN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1177356,1903470,2018,7/21/2018 15:49,41.8904556,-87.6241128,"(41.890455604, -87.6241128)",22,"21,182",37,159,36,6,14,74
11380009,JB349593,7/14/2018 13:00,006XX N LAKE SHORE DR,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,1834,18,42,8,6,1179651,1905033,2018,7/21/2018 15:49,41.89469218,-87.61563657,"(41.894692183, -87.615636574)",22,"21,182",37,158,36,6,14,74
11379929,JB349488,7/14/2018 11:35,0000X E RANDOLPH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1176893,1901295,2018,7/21/2018 15:49,41.88449778,-87.62587899,"(41.884497778, -87.625878988)",22,"14,310",38,580,36,42,22,88
11379886,JB349339,7/14/2018 11:15,046XX S HALSTED ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,925,9,11,61,6,1171750,1874054,2018,7/21/2018 15:49,41.809861,-87.64556572,"(41.809860998, -87.645565723)",26,"14,924",59,123,48,37,23,106
11379844,JB349312,7/14/2018 8:40,001XX N STATE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1176332,1901600,2018,7/21/2018 15:49,41.88534739,-87.62792982,"(41.885347387, -87.627929824)",22,"14,309",38,580,36,42,22,88
11379765,JB349153,7/14/2018 8:30,117XX S MARSHFIELD AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2234,22,34,75,6,1167518,1826850,2018,7/21/2018 15:49,41.68041843,-87.66243795,"(41.680418426, -87.662437948)",45,"22,212",74,378,22,13,9,263
11379723,JB349128,7/14/2018 7:54,012XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1233,12,2,28,6,1165916,1894587,2018,7/21/2018 15:49,41.86633173,-87.66637917,"(41.866331725, -87.666379171)",48,"14,920",29,96,23,43,15,150
11379917,JB349102,7/14/2018 7:09,010XX W BRYN MAWR AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,2023,20,48,77,6,1168086,1937366,2018,7/21/2018 15:49,41.98367304,-87.65717457,"(41.983673036, -87.657174571)",40,"22,616",76,144,16,15,2,47
11380319,JB349078,7/14/2018 5:30,015XX N CICERO AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,2533,25,37,25,5,1144104,1909742,2018,7/21/2018 15:49,41.90835594,-87.74607294,"(41.908355937, -87.746072935)",4,"4,299",26,62,45,5,6,195
11380500,JB349031,7/14/2018 4:00,086XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,632,6,6,44,6,1183079,1847633,2018,7/21/2018 15:49,41.73710297,-87.60483392,"(41.737102971, -87.604833921)",9,"21,546",40,141,35,61,20,241
11379617,JB349004,7/14/2018 2:10,025XX N MILWAUKEE AVE,810,THEFT,OVER $500,BAR OR TAVERN,FALSE,FALSE,1414,14,35,22,6,1155378,1916716,2018,7/21/2018 15:49,41.92727389,-87.70446978,"(41.927273891, -87.704469775)",15,"22,535",23,549,40,1,7,182
11381157,JB350552,7/14/2018 2:00,001XX W HUBBARD ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1175290,1903292,2018,7/21/2018 15:49,41.89001377,-87.63170539,"(41.890013771, -87.631705393)",22,"4,446",37,670,36,55,14,73
11383520,JB353426,7/14/2018 1:30,022XX N LINCOLN AVE,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1812,18,43,7,6,1171562,1915205,2018,7/21/2018 15:49,41.92278653,-87.64504512,"(41.922786529, -87.645045119)",51,"21,190",68,798,34,16,14,149
11382355,JB352608,7/14/2018 1:30,015XX N KINGSBURY ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1822,18,32,8,6,1169525,1910220,2018,7/21/2018 15:49,41.90915204,-87.65267504,"(41.909152038, -87.652675042)",16,"22,620",37,108,46,49,14,199
11379538,JB348919,7/14/2018 0:45,090XX S ASHLAND AVE,890,THEFT,FROM BUILDING,CONVENIENCE STORE,FALSE,FALSE,2221,22,21,73,6,1167258,1844724,2018,7/21/2018 15:49,41.72947312,-87.6628803,"(41.729473124, -87.662880297)",18,"21,554",72,632,13,59,9,245
11381176,JB350564,7/14/2018 0:40,001XX W HUBBARD ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1175290,1903292,2018,7/21/2018 15:49,41.89001377,-87.63170539,"(41.890013771, -87.631705393)",22,"4,446",37,670,36,55,14,73
11379769,JB349282,7/14/2018 0:30,0000X W HUBBARD ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1176130,1903314,2018,7/21/2018 15:49,41.89005525,-87.62861991,"(41.89005525, -87.628619907)",22,"4,446",37,669,36,55,14,73
11380388,JB348796,7/13/2018 23:01,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2422,24,49,1,6,1163126,1950347,2018,7/20/2018 15:52,42.01939924,-87.67504949,"(42.019399237, -87.675049485)",,"21,853",,489,,,,
11379475,JB348786,7/13/2018 22:50,054XX S KEDZIE AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,923,9,14,63,6,1155977,1868216,2018,7/20/2018 15:52,41.79417254,-87.70357593,"(41.794172544, -87.70357593)",49,"22,248",61,776,8,56,23,120
11379539,JB348827,7/13/2018 22:40,008XX W BELMONT AVE,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1924,19,44,6,6,1170308,1921460,2018,7/20/2018 15:52,41.93997806,-87.64946938,"(41.93997806, -87.649469376)",38,"4,449",57,731,25,22,5,31
11379735,JB349140,7/13/2018 22:30,003XX N DEARBORN ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1175883,1902611,2018,7/20/2018 15:52,41.88813174,-87.62954817,"(41.888131743, -87.629548167)",22,"4,446",37,670,36,55,14,73
11382366,JB351863,7/13/2018 22:30,004XX N Clark St,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1175457,1903385,2018,7/20/2018 15:52,41.89026522,-87.63108931,"(41.890265219, -87.631089305)",22,"4,446",37,670,36,55,14,73
11379525,JB348896,7/13/2018 22:30,001XX N GREEN ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1224,12,27,28,6,1170714,1900933,2018,7/20/2018 15:52,41.88364197,-87.64857951,"(41.883641965, -87.648579514)",41,"14,917",29,63,46,44,15,92
11379453,JB348787,7/13/2018 22:20,0000X S WABASH AVE,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1176815,1900232,2018,7/20/2018 15:52,41.88158261,-87.62619758,"(41.881582612, -87.626197575)",22,"14,311",38,367,36,34,22,93
11379823,JB348764,7/13/2018 21:30,054XX N BROADWAY,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,TRUE,2023,20,48,77,6,1167332,1936177,2018,7/20/2018 15:52,41.98042669,-87.65998202,"(41.980426688, -87.659982016)",40,"22,616",76,540,16,15,2,54
11379381,JB348684,7/13/2018 20:15,0000X E WACKER DR,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1176956,1902517,2018,7/20/2018 15:52,41.88784959,-87.62561064,"(41.887849586, -87.625610638)",22,"14,309",38,580,36,42,22,88
11381173,JB350568,7/13/2018 19:30,001XX W KINZIE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1174910,1902985,2018,7/20/2018 15:52,41.88917986,-87.63311011,"(41.889179863, -87.633110109)",22,"4,446",37,670,36,55,14,73
11379422,JB348539,7/13/2018 19:10,019XX S STATE ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,131,1,3,33,6,1176627,1890975,2018,7/20/2018 15:52,41.85618508,-87.62716752,"(41.856185076, -87.627167521)",12,"21,194",34,330,9,40,22,94
11379332,JB348562,7/13/2018 19:01,003XX E BENTON PL,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,114,1,42,32,6,1178860,1901675,2018,7/20/2018 15:52,41.88549579,-87.61864438,"(41.885495793, -87.618644375)",22,"14,309",38,580,36,42,22,87
11379299,JB348602,7/13/2018 19:00,017XX W FULLERTON AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1931,19,32,7,6,1164222,1915991,2018,7/20/2018 15:52,41.92510186,-87.67199231,"(41.92510186, -87.671992307)",16,"21,190",68,743,40,16,5,172
11390930,JB362871,7/13/2018 19:00,001XX N CANAL ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,121,1,42,28,6,1173107,1901014,2018,7/27/2018 15:53,41.8838115,-87.63978989,"(41.883811502, -87.639789887)",22,"4,452",29,784,36,46,22,91
11379167,JB348482,7/13/2018 18:30,087XX S JEFFERY BLVD,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,412,4,8,48,6,1191030,1847518,2018,7/20/2018 15:52,41.73659902,-87.57570797,"(41.736599019, -87.575707974)",9,"21,202",44,473,35,25,19,240
11379195,JB348521,7/13/2018 17:00,004XX N CLARK ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1175457,1903385,2018,7/20/2018 15:52,41.89026522,-87.63108931,"(41.890265219, -87.631089305)",22,"4,446",37,670,36,55,14,73
11379172,JB348398,7/13/2018 16:40,062XX S UNION AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,711,7,16,68,6,1172637,1863365,2018,7/20/2018 15:52,41.78050972,-87.64262736,"(41.780509717, -87.642627358)",19,"21,559",66,435,2,11,17,135
11379443,JB348809,7/13/2018 16:30,009XX S STATE ST,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,123,1,2,32,6,1176497,1896142,2018,7/20/2018 15:52,41.87036659,-87.62748875,"(41.870366594, -87.627488753)",48,"14,913",38,12,10,35,22,144
11379218,JB348307,7/13/2018 16:08,004XX W DIVISION ST,820,THEFT,$500 AND UNDER,CONVENIENCE STORE,FALSE,FALSE,1821,18,27,8,6,1173175,1908290,2018,1/1/2019 16:05,41.90377576,-87.63932407,"(41.903775756, -87.639324074)",41,"14,926",37,148,46,54,14,51
11379212,JB348533,7/13/2018 16:00,050XX S ASHLAND AVE,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,933,9,16,61,6,1166524,1871384,2018,7/20/2018 15:52,41.80264738,-87.66481008,"(41.802647381, -87.66481008)",19,"14,924",59,740,4,37,23,119
11379069,JB348110,7/13/2018 14:13,060XX N BROADWAY,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2433,24,48,77,6,1167213,1940125,2018,7/20/2018 15:52,41.99126267,-87.66030556,"(41.991262667, -87.660305558)",40,"4,451",76,536,16,14,11,50
11378970,JB348103,7/13/2018 13:00,001XX N DEARBORN ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1175906,1901667,2018,7/20/2018 15:52,41.88554084,-87.62949214,"(41.885540838, -87.629492138)",22,"14,309",38,92,36,42,22,88
11378891,JB347918,7/13/2018 11:57,004XX W DIVISION ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1821,18,27,8,6,1173175,1908290,2018,7/20/2018 15:52,41.90377576,-87.63932407,"(41.903775756, -87.639324074)",41,"14,926",37,148,46,54,14,51
11378875,JB347831,7/13/2018 11:10,016XX S CLARK ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,131,1,3,33,6,1175771,1892266,2018,7/20/2018 15:52,41.85974695,-87.63027064,"(41.859746945, -87.630270643)",8,"21,194",34,330,26,40,22,94
11378734,JB347768,7/13/2018 9:50,071XX S JEFFERY BLVD,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,333,3,5,43,6,1190777,1858141,2018,7/20/2018 15:52,41.76575557,-87.57629243,"(41.765755571, -87.576292427)",32,"22,538",39,452,33,24,18,89
11378808,JB347693,7/13/2018 9:16,020XX W CHICAGO AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1221,12,1,24,6,1162692,1905336,2018,7/20/2018 15:52,41.89589602,-87.67791339,"(41.895896023, -87.677913394)",16,"21,560",25,547,11,4,15,63
11378748,JB347662,7/13/2018 8:50,003XX E BENTON PL,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,114,1,42,32,6,1178860,1901675,2018,7/20/2018 15:52,41.88549579,-87.61864438,"(41.885495793, -87.618644375)",22,"14,309",38,580,36,42,22,87
11378491,JB347490,7/13/2018 4:30,060XX W HIGGINS AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1622,16,45,11,6,1135114,1933335,2018,7/20/2018 15:52,41.97326182,-87.7785373,"(41.973261823, -87.778537299)",20,"21,869",11,779,50,48,12,43
11381096,JB351069,7/12/2018 22:43,046XX S DAMEN AVE,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,924,9,12,61,6,1163734,1873928,2018,7/19/2018 15:58,41.80968751,-87.67497079,"(41.809687513, -87.674970791)",29,"14,924",59,706,1,37,23,108
11378297,JB347290,7/12/2018 22:30,0000X W ILLINOIS ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1175717,1903591,2018,7/19/2018 15:58,41.89082465,-87.63012828,"(41.890824651, -87.630128275)",22,"4,446",37,670,36,55,14,73
11378354,JB347096,7/12/2018 19:40,126XX S HALSTED ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,523,5,34,53,6,1173297,1821020,2018,7/19/2018 15:58,41.66429451,-87.64145537,"(41.664294511, -87.641455374)",45,"21,861",50,7,22,19,10,218
11378218,JB347203,7/12/2018 18:40,052XX S HARPER AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,234,2,4,41,6,1187169,1870789,2018,7/19/2018 15:58,41.80054908,-87.5891155,"(41.800549079, -87.589115504)",1,"21,192",8,500,10,10,24,122
11382360,JB351826,7/12/2018 18:10,0000X S STATE ST,820,THEFT,$500 AND UNDER,CONVENIENCE STORE,FALSE,FALSE,112,1,42,32,6,1176389,1900278,2018,7/19/2018 15:58,41.88171846,-87.62776043,"(41.88171846, -87.627760426)",22,"14,311",38,367,36,34,22,93
11378168,JB347067,7/12/2018 17:15,002XX N CLARK ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,122,1,42,32,6,1175494,1902033,2018,7/19/2018 15:58,41.88655443,-87.63099407,"(41.886554425, -87.630994065)",22,"14,309",38,92,36,42,22,88
11379237,JB347132,7/12/2018 16:45,0000X W Randolph St,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1176157,1901285,2018,7/19/2018 15:58,41.88448696,-87.62858195,"(41.884486956, -87.628581948)",22,"14,310",38,92,36,41,22,88
11377894,JB346786,7/12/2018 16:27,030XX W 26TH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1033,10,12,30,6,1156310,1886588,2018,7/19/2018 15:58,41.84458097,-87.70185971,"(41.844580965, -87.701859714)",29,"21,569",32,261,1,57,21,160
11379039,JB348114,7/12/2018 14:30,004XX N DEARBORN ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1175867,1903086,2018,7/19/2018 15:58,41.88943553,-87.62959262,"(41.889435529, -87.629592618)",22,"4,446",37,670,36,55,14,73
11377867,JB346717,7/12/2018 13:15,002XX E RANDOLPH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,114,1,42,32,6,1177922,1901312,2018,7/19/2018 15:58,41.88452109,-87.62209989,"(41.884521087, -87.622099893)",22,"14,309",38,580,36,42,22,87
11377831,JB346650,7/12/2018 13:00,001XX N DEARBORN ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1175906,1901667,2018,7/19/2018 15:58,41.88554084,-87.62949214,"(41.885540838, -87.629492138)",22,"14,309",38,92,36,42,22,88
11377729,JB346451,7/12/2018 12:34,054XX W CHICAGO AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1524,15,37,25,6,1140010,1904805,2018,7/19/2018 15:58,41.89488416,-87.7612334,"(41.894884155, -87.761233398)",4,"22,216",26,673,45,32,25,67
