"uid","store_name","license_id","account_number","square_feet","buffer_size","address","zip_code","community_area_name_x","community_area_x","ward","census_tract","census_block","x_coordinate","y_coordinate","latitude","longitude","location","community_areas","zip_codes","boundaries_zip_codes","census_tracts","wards","computed_region_awaf_s7ux","KEY","community_area_y","community_area_name_y","birth_rate","low_birth_weight","prenatal_care_beginning_in_first_trimester","preterm_births","teen_birth_rate","infant_mortality_rate","below_poverty_level","crowded_housing","dependency","no_high_school_diploma","per_capita_income","unemployment"
0,"BOB'S LIQUORS & GROCERIES",957,86492,10001,"A","5069 W MADISON ST",60644,"AUSTIN",25,28,17031252201,170312522011000,1142425.32654312,1899505.11389854,41.8802960895,-87.7524941982,"(41.8802960895, -87.7524941982)",26,22216,32,184,23,11,"austin",25,"Austin",18,15.4,72.9,14.3,81.8,13.3,27,5.7,39,25,15920,21
1,"QUICK STOP FOOD MART",39791,3604,3000,"B","2751 W PRATT BLVD",60645,"WEST RIDGE",2,50,17031020601,170310206011001,1156542.5273664,1944958.74825593,42.0047500731,-87.6994227766,"(42.0047500731, -87.6994227766)",20,22528,12,40,27,42,"westridge",2,"West Ridge",17.3,8.1,71.1,8.3,29.9,5.1,15.1,7,38.3,19.6,21375,7.9
2,"DOMINICK'S #147/1147",41674,5033,68000,"A","1340 S CANAL ST",60607,"NEAR WEST SIDE",28,2,17031841900,170318419002092,1173296.12262846,1893985.70498834,41.8645211937,-87.6393040996,"(41.8645211937, -87.6393040996)",29,14917,44,97,48,48,"nearwestside",28,"Near West Side",18.2,9,77.6,10.5,36.7,9.1,21.6,3.8,22.9,11.2,41488,10.7
3,"CERMAK PRODUCE",1515206,279468,25000,"A","5220 S PULASKI RD",60632,"WEST ELSDON",62,23,17031620200,170316202001000,1150549.39787222,1869568.67445652,41.79799187,-87.7234437408,"(41.79799187, -87.7234437408)",60,22248,56,793,6,35,"westelsdon",62,"West Elsdon",20.8,4.6,81.2,7.5,45.5,8.1,9.8,8.7,38.7,39.6,16938,13.5
4,"WHOLE FOODS MARKET",54059,86298,4501,"B","3300 N ASHLAND AVE",60657,"LAKE VIEW",6,44,17031062500,170310625001000,1165027.79669245,1921997.10688756,41.9415658578,-87.6688604029,"(41.9415658578, -87.6688604029)",57,4449,22,742,18,38,"lakeview",6,"Lake View",13.5,6.3,79.1,8.1,15.8,2.2,10.5,1.2,16.5,2.9,58227,4.7
5,"PATEL BROS",25338,88729,5000,"B","2610 W DEVON AVE",60659,"WEST RIDGE",2,50,17031020602,170310206023013,1157695.36686563,1942415.31640095,41.9977473006,-87.6952511581,"(41.9977473006, -87.6952511581)",20,4450,12,41,27,42,"westridge",2,"West Ridge",17.3,8.1,71.1,8.3,29.9,5.1,15.1,7,38.3,19.6,21375,7.9
6,"OHIO FOOD MART",1225367,243092,3500,"B","5345 W OHIO ST",60644,"AUSTIN",25,37,17031251500,170312515002004,1140427.88626328,1903410.30575405,41.8910492873,-87.7597328373,"(41.8910492873, -87.7597328373)",26,22216,32,673,45,4,"austin",25,"Austin",18,15.4,72.9,14.3,81.8,13.3,27,5.7,39,25,15920,21
7,"JOE'S FOOD & LIQUOR",822,154,3500,"B","3626 W LAWRENCE AVE",60625,"ALBANY PARK",14,39,17031140301,170311403011011,1151203.15888107,1931689.47933088,41.968445246,-87.7194165758,"(41.968445246, -87.7194165758)",14,21849,20,120,12,28,"albanypark",14,"Albany Park",18.3,8.5,73.3,8.3,44.5,4.9,17.1,11.2,32.1,34.9,20355,9
8,"TWO BLUE FOODS INC",66710,20549,3000,"B","702 E 100TH PL",60628,"PULLMAN",50,8,17031500100,170315001004015,1183074.98399329,1838632.19308853,41.712403787,-87.6051275894,"(41.712403787, -87.6051275894)",47,21861,19,643,35,9,"pullman",50,"Pullman",14.3,11.2,81.3,12.1,67.9,13.6,20.1,1.4,42,15.6,19007,21
9,"JEWEL FOOD STORE #3349",1353385,259,64285,"A","2520 N NARRAGANSETT AVE",60639,"BELMONT CRAGIN",19,36,17031831500,170318315001045,1133277.02148019,1916208.36537167,41.9262969563,-87.785694824,"(41.9262969563, -87.785694824)",19,22615,3,137,44,39,"belmontcragin",19,"Belmont Cragin",20,6.9,74.1,7.6,68.2,5.6,18.6,10,36.9,37,15246,11.5
10,"200 LIQUORS",48663,17055,5000,"B","204 E 47TH ST",60653,"GRAND BOULEVARD",38,3,17031381500,170313815001007,1178461.63440489,1873949.38431091,41.8094238941,-87.620951802,"(41.8094238941, -87.620951802)",4,4301,36,354,9,12,"grandboulevard",38,"Grand Boulevard",14.3,12.7,74.2,13.7,54.8,12.1,28.3,2.7,41.7,19.4,22056,20.6
11,"CARNICERIA LA GLORIA",1471030,271545,6500,"B","2551 W 51ST ST",60632,"GAGE PARK",63,14,17031630500,170316305001004,1160008.90170525,1870722.70717811,41.8009692763,-87.6887220987,"(41.8009692763, -87.6887220987)",61,22248,56,778,8,49,"gagepark",63,"Gage Park",21.8,6.8,80.4,6.8,61.4,5.4,20.8,17.4,40.4,54.1,12014,14
12,"WHOLE FOODS MARKET",1678043,86298,11310,"A","1101 S CANAL ST",60607,"NEAR WEST SIDE",28,2,17031841900,170318419002074,1173339.13581984,1895578.03719117,41.8688897111,-87.6390989281,"(41.8688897111, -87.6390989281)",29,14917,44,97,26,48,"nearwestside",28,"Near West Side",18.2,9,77.6,10.5,36.7,9.1,21.6,3.8,22.9,11.2,41488,10.7
13,"PETERSON FOOD MART",1272746,251347,2500,"B","2534 W PETERSON AVE",60659,"WEST RIDGE",2,50,17031020802,170310208021019,1158181.48963741,1939808.8920842,41.9905852147,-87.6935345218,"(41.9905852147, -87.6935345218)",20,4450,50,31,24,42,"westridge",2,"West Ridge",17.3,8.1,71.1,8.3,29.9,5.1,15.1,7,38.3,19.6,21375,7.9
14,"STANLEY'S",15042,6609,10001,"A","1558 N ELSTON AVE",60622,"WEST TOWN",24,32,17031842300,170318423001025,1166918.65047697,1910717.90262336,41.9105746696,-87.6622352294,"(41.9105746696, -87.6622352294)",25,22620,49,109,46,16,"westtown",24,"West Town",18.8,9.1,75.5,10.8,49.2,5.1,15.7,2,22.9,13.4,39596,6
15,"FOOD 4 LESS",1884255,251246,58000,"A","4821 W NORTH AVE",60639,"AUSTIN",25,37,17031250800,170312508001000,1143859.69190386,1910159.12068842,41.9095051477,-87.7469599363,"(41.9095051477, -87.7469599363)",26,22615,5,600,45,4,"austin",25,"Austin",18,15.4,72.9,14.3,81.8,13.3,27,5.7,39,25,15920,21
16,"COMMERCIAL GROCERY",56894,23932,2500,"B","3004 E 100TH ST",60617,"SOUTH DEERING",51,10,17031510100,170315101002007,1197923.01185074,1839161.15256569,41.7134978435,-87.5507331066,"(41.7134978435, -87.5507331066)",48,21202,25,526,47,47,"southdeering",51,"South Deering",15.8,14.9,76.9,15.7,65.3,11.8,24.5,6,41.4,21.9,15506,11.8
17,"JEWEL FOOD STORE",1953613,259,62603,"A","11730 S MARSHFIELD AVE",60643,"MORGAN PARK",75,34,17031750500,170317505004003,1167478.1619908,1826818.2701946,41.6803322053,-87.6625846787,"(41.6803322053, -87.6625846787)",74,22212,13,378,22,45,"morganpark",75,"Morgan Park",13.2,10.6,74.5,12.3,46.7,13.1,13.7,0.8,39.4,10.9,26185,14.9
18,"LA UNICA FOOD MART, INC.",491,90,5000,"B","1515 W DEVON AVE",60660,"EDGEWATER",77,40,17031030200,170310302004002,1164985.88501501,1942560.49343209,41.9979934597,-87.6684278857,"(41.9979934597, -87.6684278857)",76,4451,14,536,16,46,"edgewater",77,"Edgewater",12.1,7.5,76.1,7.4,15.1,6.9,16.6,3.9,23.4,9,33364,9
19,"MID TOWN FOODS",39968,15264,3520,"B","3855 W DIVISION ST",60651,"HUMBOLDT PARK",23,27,17031231200,170312312004002,1150230.93409882,1907681.3047956,41.9025838739,-87.7236192485,"(41.9025838739, -87.7236192485)",24,4299,5,456,45,41,"humboldtpark",23,"Humboldt Park",19.2,12.3,70.9,11.7,77.9,9.8,32.6,11.2,38.3,36.8,13391,12.3
20,"7400 S HALSTED FOOD AND LIQUORS, INC.",980,186,10001,"A","7400 S HALSTED ST",60621,"ENGLEWOOD",68,17,17031681300,170316813003005,1172208.80986049,1855768.91654327,41.7596745819,-87.6444202389,"(41.7596745819, -87.6444202389)",66,21559,11,511,32,17,"englewood",68,"Englewood",20,14.5,69.7,13.1,105.3,13.4,42.2,4.8,43.4,29.4,11993,21.3
21,"THREE BROTHER",6321,62766,10001,"A","900 N FRANCISCO AVE",60622,"WEST TOWN",24,26,17031242700,170312427001004,1156842.05024407,1906097.69966942,41.8981068159,-87.6993783779,"(41.8981068159, -87.6993783779)",25,21560,4,544,49,10,"westtown",24,"West Town",18.8,9.1,75.5,10.8,49.2,5.1,15.7,2,22.9,13.4,39596,6
22,"CUENCA'S BAKERY & GROCERIES",1619464,292181,4500,"B","4229 W MONTROSE AVE",60641,"IRVING PARK",16,38,17031160300,170311603003002,1147271.22141361,1928863.70772616,41.9607675196,-87.7339469271,"(41.9607675196, -87.7339469271)",16,22618,21,269,38,25,"irvingpark",16,"Irving Park",15.8,7.7,79.9,10.2,37,5.3,10.8,5.6,31.6,22,26713,10.3
23,"JEWEL FOOD STORES #3262",1409,259,35000,"A","4660 W IRVING PARK RD",60641,"PORTAGE PARK",15,45,17031831700,170318317001021,1144267.99338052,1926214.30047187,41.9535544384,-87.7450553112,"(41.9535544384, -87.7450553112)",15,22618,21,139,50,20,"portagepark",15,"Portage Park",14.2,6.9,79.8,8.7,41.7,4.7,12.3,4.4,34.6,18.7,23617,10.6
24,"ROMAN BROS 1 INC",11900,5925,10001,"A","6978 N CLARK ST",60626,"ROGERS PARK",1,49,17031010702,170310107022004,1163418.92676084,1946507.16668773,42.0088564722,-87.674080374,"(42.0088564722, -87.674080374)",10,21853,9,49,5,3,"rogerspark",1,"Rogers Park",16.4,11,73,11.2,40.8,6.4,22.7,7.9,28.8,18.1,23714,7.5
25,"TAI NAM CORPORATION",34508,88874,10001,"A","4925 N BROADWAY",60640,"UPTOWN",3,48,17031031200,170310312002004,1167456.9338637,1933184.89105096,41.972213557,-87.6596091001,"(41.972213557, -87.6596091001)",31,22616,15,634,16,40,"uptown",3,"Uptown",13.1,8.3,77.7,10.3,35.1,6.5,22.7,4.6,22.2,13.6,32355,7.7
26,"LA JALISCIENCE",4749,23661,3000,"B","3239 W 26TH ST",60623,"SOUTH LAWNDALE",30,22,17031840800,170318408001002,1155046.94254764,1886508.42494563,41.8443879922,-87.7064970959,"(41.8443879922, -87.7064970959)",32,21569,57,146,1,14,"southlawndale",30,"South Lawndale",19.5,7.6,85.1,9.6,77.5,5.9,28.1,17.6,33.1,58.7,10697,11.5
27,"HOLLYWOOD TOWER MKT",1858,62539,3000,"B","5701 N SHERIDAN RD",60660,"EDGEWATER",77,48,17031030604,170310306042001,1168645.91522989,1938086.66896715,41.985638421,-87.6550943233,"(41.985638421, -87.6550943233)",76,4451,14,14,16,40,"edgewater",77,"Edgewater",12.1,7.5,76.1,7.4,15.1,6.9,16.6,3.9,23.4,9,33364,9
28,"A & R FOOD MART",1954411,340750,3500,"B","5952 W GRAND AVE",60639,"BELMONT CRAGIN",19,37,17031191302,170311913021018,1136148.4645574,1914149.5267326,41.9205964582,-87.7751926809,"(41.9205964582, -87.7751926809)",19,22615,2,57,44,4,"belmontcragin",19,"Belmont Cragin",20,6.9,74.1,7.6,68.2,5.6,18.6,10,36.9,37,15246,11.5
29,"S. S. FOOD & LIQUOR",1476109,272992,2703,"B","2427 N CLARK ST",60614,"LINCOLN PARK",7,43,17031070101,170310701012002,1172706.70783162,1916520.7436413,41.9263716974,-87.6408000783,"(41.9263716974, -87.6408000783)",68,21190,16,101,34,51,"lincolnpark",7,"Lincoln Park",13.2,6.6,75.7,7.8,2.1,2.4,11.8,0.6,20.4,4.3,71403,4.5
30,"S L PANTRY & GRILL",2013420,17935,2600,"B","4759 N SHERIDAN RD",60640,"UPTOWN",3,46,17031031501,170310315012001,1168808.07614493,1932041.45673248,41.9690466747,-87.654674059,"(41.9690466747, -87.654674059)",31,22616,15,19,39,37,"uptown",3,"Uptown",13.1,8.3,77.7,10.3,35.1,6.5,22.7,4.6,22.2,13.6,32355,7.7
31,"ANDYS FRUIT RANCH",1275209,3868,15000,"A","4733 N KEDZIE AVE",60625,"ALBANY PARK",14,33,17031140800,170311408005008,1154227.46397371,1931413.94533591,41.9676291597,-87.7083036873,"(41.9676291597, -87.7083036873)",14,21849,20,258,20,2,"albanypark",14,"Albany Park",18.3,8.5,73.3,8.3,44.5,4.9,17.1,11.2,32.1,34.9,20355,9
32,"DOMINICK'S #1875",1273445,5033,39000,"A","1 N HALSTED ST",60661,"NEAR WEST SIDE",28,27,17031280100,170312801001038,1171090.96798683,1900270.45401669,41.8818156316,-87.647214717,"(41.8818156316, -87.647214717)",29,4452,45,784,36,41,"nearwestside",28,"Near West Side",18.2,9,77.6,10.5,36.7,9.1,21.6,3.8,22.9,11.2,41488,10.7
33,"SAVE-A-LOT # 866",1299911,216203,,"A","3939 W OGDEN AVE",60623,"NORTH LAWNDALE",29,22,17031843400,170318000000000,1150300.621,1888988.907,41.85128849,-87.72385084,"(41.85128849, -87.72385084)",30,21569,57,125,28,14,"northlawndale",29,"North Lawndale",20.6,15.3,75.8,15.2,108.9,14.1,38.6,7.2,40.9,30.4,12548,18.5
34,"W K R B FOOD & LIQUOR",25165,10242,4340,"B","9361 S COTTAGE GROVE AVE",60619,"CHATHAM",44,8,17031440800,170314408002017,1183247.92733381,1842808.58250396,41.7238602893,-87.6043647208,"(41.7238602893, -87.6043647208)",40,21546,61,429,35,9,"chatham",44,"Chatham",14.4,15.4,72.5,15.6,68.2,10.9,25.3,2.2,40,13.7,20320,19
35,"OSAMA FOOD MART",2031620,352625,2800,"B","615 E 67TH ST",60637,"WOODLAWN",42,20,17031421200,170314212001005,1181566.424391,1860686.26406719,41.7729575221,-87.6099733981,"(41.7729575221, -87.6099733981)",9,22260,60,348,4,53,"woodlawn",42,"Woodlawn",15.1,17.4,73.3,16.3,51.1,11.5,28.3,1.8,37.6,17.9,18928,17.3
36,"EL  PASEO  BORICUA",1301216,254645,3000,"B","2706 W DIVISION ST",60622,"WEST TOWN",24,26,17031242600,170312426001013,1158083.13719783,1907909.83002035,41.9030542001,-87.6947704208,"(41.9030542001, -87.6947704208)",25,21560,4,543,49,10,"westtown",24,"West Town",18.8,9.1,75.5,10.8,49.2,5.1,15.7,2,22.9,13.4,39596,6
37,"FOOD BASKET",1682475,291625,2500,"B","7205 S HALSTED ST",60621,"ENGLEWOOD",68,17,17031681300,170316813001006,1172254.56425321,1857047.14558258,41.763181195,-87.644215021,"(41.763181195, -87.644215021)",66,21559,11,511,32,17,"englewood",68,"Englewood",20,14.5,69.7,13.1,105.3,13.4,42.2,4.8,43.4,29.4,11993,21.3
38,"SHOP & SAVE MARKET",1991275,338404,63426,"A","5829 S ARCHER AVE",60638,"GARFIELD RIDGE",56,23,17031560700,170315607002039,1140672.64841231,1868781.97607055,41.7960196245,-87.7596833672,"(41.7960196245, -87.7596833672)",53,22268,7,607,6,35,"garfieldridge",56,"Garfield Ridge",13.4,8,81.7,9.5,33.7,4.5,9,2.6,39.5,19.4,24684,8.1
39,"GENES SAUSAGE SHOP AT DELI MEYER",1922145,335302,6000,"B","4746 N LINCOLN AVE",60625,"LINCOLN SQUARE",4,47,17031040600,170310406003004,1159702.0574423,1931499.89654664,41.9677536575,-87.6881717161,"(41.9677536575, -87.6881717161)",6,21849,20,665,18,13,"lincolnsquare",4,"Lincoln Square",17.1,8.1,80.5,9.7,38.4,3.8,9.5,3.1,25.6,12.5,35503,6.8
40,"ALDI INC. #96",1868821,5273,16117,"A","821 W 115TH ST",60643,"WEST PULLMAN",53,34,17031530300,170315303001000,1172808.5237505,1828547.01957988,41.6849606404,-87.6430223096,"(41.6849606404, -87.6430223096)",50,22212,13,642,22,45,"westpullman",53,"West Pullman",15.3,14.9,71.3,14.4,67.8,11.9,24.3,3.3,42.2,22.6,16228,17
41,"SUPER FURNITURE & FOOD MART",2060727,357170,4000,"B","5257 S ASHLAND AVE",60609,"NEW CITY",61,16,17031611900,170316119001005,1166612.16874131,1869626.45436596,41.7978225881,-87.6645368783,"(41.7978225881, -87.6645368783)",59,14924,37,790,2,19,"newcity",61,"New City",21.4,11.8,75.9,12.2,94.3,7.9,30.6,12.2,42,42.4,12524,17.4
42,"ALDI FOODS STORE #2",14004,5273,15600,"A","4645 W DIVERSEY AVE",60639,"HERMOSA",20,31,17031190900,170311909001000,1144687.32398471,1918165.88033316,41.9314609382,-87.743717307,"(41.9314609382, -87.743717307)",19,22615,2,305,17,7,"hermosa",20,"Hermosa",20.3,6.7,77.5,8.8,69.7,9.3,19.1,8.4,36.3,41.9,15411,12.9
43,"LOS POTRILLOS",1650212,299177,7000,"B","3624 W BELMONT AVE",60618,"AVONDALE",21,35,17031831100,170318311004023,1151517.7233742,1921074.0369519,41.939309516,-87.7185399405,"(41.939309516, -87.7185399405)",22,21538,39,138,21,15,"avondale",21,"Avondale",18.5,7.3,74.4,7.5,63.4,5.7,14.6,5.8,30.4,25.7,20489,9.3
44,"MAYFLOWER FOOD",1168793,17975,6000,"B","2104 S ARCHER AVE",60616,"ARMOUR SQUARE",34,25,17031841100,170318411001021,1175264.59182914,1890264.22754295,41.8542653039,-87.6321895068,"(41.8542653039, -87.6321895068)",35,21194,40,3,26,8,"armoursquare",34,"Armour Square",11.5,12.4,79.1,11.8,16.2,1.5,35.8,5.9,37.9,37.5,16942,11.6
45,"Municipal Foods",1478386,273724,9980,"B","2559 W DIVISION ST",60622,"WEST TOWN",24,26,17031242500,170312425001002,1158868.18153032,1907844.63731379,41.9028592342,-87.6918885843,"(41.9028592342, -87.6918885843)",25,21560,4,542,49,10,"westtown",24,"West Town",18.8,9.1,75.5,10.8,49.2,5.1,15.7,2,22.9,13.4,39596,6
46,"SUPERMERCADO TEPECOA GUERRERO",1493584,277252,3500,"B","3629 W 63RD ST",60629,"WEST LAWN",65,13,17031650302,170316503021002,1153106.48328579,1862551.20428884,41.7786847162,-87.7142516633,"(41.7786847162, -87.7142516633)",63,21867,58,238,6,23,"westlawn",65,"West Lawn",18.8,7.6,83.5,8.3,44.6,8.4,15.3,6.8,41.9,33.4,15898,7.8
47,"ALDI INC STORE #16",1226990,5273,20848,"A","1246 E 87TH ST",60619,"AVALON PARK",45,8,17031834300,170318343005004,1186130.22200961,1847590.65238455,41.736915346,-87.5936566218,"(41.736915346, -87.5936566218)",41,21546,61,133,35,9,"avalonpark",45,"Avalon Park",13.3,19.7,74.5,14.6,63.9,11.4,16.7,0.6,41.9,13.3,23495,16.6
48,"ALDI FOODS STORE #26",13998,5273,15540,"A","2600 N CLYBOURN AVE",60614,"LINCOLN PARK",7,32,17031070700,170310707002008,1163612.48626873,1917295.73166597,41.9286950012,-87.6741950831,"(41.9286950012, -87.6741950831)",68,21190,16,743,40,16,"lincolnpark",7,"Lincoln Park",13.2,6.6,75.7,7.8,2.1,2.4,11.8,0.6,20.4,4.3,71403,4.5
49,"KAPS FOODS",57817,18562,4100,"B","3557 S CALIFORNIA AVE",60632,"BRIGHTON PARK",58,12,17031580100,170315801001006,1158326.48316524,1880700.34933131,41.8283836447,-87.69462017,"(41.8283836447, -87.69462017)",55,22248,56,638,1,29,"brightonpark",58,"Brighton Park",20.6,7.2,82.7,8.3,58.1,5.9,23,13.2,39.8,48.2,13138,11.2
50,"SANABEL GROCERY & BAKERY",2009055,349374,6200,"B","4213 N KEDZIE AVE",60618,"IRVING PARK",16,33,17031160601,170311606011005,1154336.81556727,1927899.60557585,41.9579834025,-87.7079959151,"(41.9579834025, -87.7079959151)",16,21538,39,214,20,2,"irvingpark",16,"Irving Park",15.8,7.7,79.9,10.2,37,5.3,10.8,5.6,31.6,22,26713,10.3
51,"ALLA'S FOOD",1068956,204849,3500,"B","2024 E 93RD ST",60617,"CALUMET HEIGHTS",48,8,17031480400,170314804004023,1191449.68291255,1843746.80435547,41.7262403487,-87.5742922611,"(41.7262403487, -87.5742922611)",44,21202,25,492,37,9,"calumetheights",48,"Calumet Heights",10,9.3,75,16.4,39.3,13.9,12,1.8,42.3,11.2,28977,17.2
52,"AL BAYAN GROCERY INC.",1542202,282078,2500,"B","3134 N NARRAGANSETT AVE",60634,"BELMONT CRAGIN",19,36,17031831500,170318315001015,1133152.97043702,1920313.70292641,41.9375646502,-87.7860543686,"(41.9375646502, -87.7860543686)",19,22254,52,137,44,39,"belmontcragin",19,"Belmont Cragin",20,6.9,74.1,7.6,68.2,5.6,18.6,10,36.9,37,15246,11.5
53,"GENE'S SAUSAGE SHOP & DELI INC",1876,371,5000,"B","5330 W BELMONT AVE",60641,"PORTAGE PARK",15,38,17031151100,170311511002015,1140128.16354206,1920795.59821014,41.9387619658,-87.7604070714,"(41.9387619658, -87.7604070714)",15,22618,21,361,21,25,"portagepark",15,"Portage Park",14.2,6.9,79.8,8.7,41.7,4.7,12.3,4.4,34.6,18.7,23617,10.6
54,"RIGO'S GROCERY",1144306,215370,2500,"B","2858 S LAWNDALE AVE",60623,"SOUTH LAWNDALE",30,22,17031301702,170313017023004,1152136.58436941,1884500.84872863,41.8389367453,-87.7172305546,"(41.8389367453, -87.7172305546)",32,21569,57,234,28,14,"southlawndale",30,"South Lawndale",19.5,7.6,85.1,9.6,77.5,5.9,28.1,17.6,33.1,58.7,10697,11.5
55,"WALMART",,,,"A","10900 S DOTY AVE W",60628,"PULLMAN",50,9,17031500200,170315000000000,1185444.674,1832788.876,41.69631368,-87.59663224,"(41.69631368, -87.59663224)",47,21861,19,254,43,30,"pullman",50,"Pullman",14.3,11.2,81.3,12.1,67.9,13.6,20.1,1.4,42,15.6,19007,21
56,"CHICAGO PRODUCE",1865,368,13500,"A","3500 W LAWRENCE AVE",60625,"ALBANY PARK",14,39,17031140200,170311402003015,1152167.17855346,1931711.03029568,41.9684853733,-87.7158713295,"(41.9684853733, -87.7158713295)",14,21849,20,750,20,28,"albanypark",14,"Albany Park",18.3,8.5,73.3,8.3,44.5,4.9,17.1,11.2,32.1,34.9,20355,9
57,"DIA FOOD & LIQUOR",41854,16133,4500,"B","1478 W 115TH ST",60643,"MORGAN PARK",75,34,17031750600,170317506004046,1168245.94457531,1828509.13817488,41.6849557984,-87.659725829,"(41.6849557984, -87.659725829)",74,22212,13,663,22,45,"morganpark",75,"Morgan Park",13.2,10.6,74.5,12.3,46.7,13.1,13.7,0.8,39.4,10.9,26185,14.9
58,"PARK FOODS OF 71ST STREET,INC.",1677517,300221,3500,"B","2612 W 71ST ST",60629,"CHICAGO LAWN",66,18,17031660900,170316609003037,1160100.05343283,1857512.63662151,41.7647171389,-87.6887509815,"(41.7647171389, -87.6887509815)",64,21867,58,383,31,6,"chicagolawn",66,"Chicago Lawn",20.1,9.4,78.4,10.8,67.4,11.1,22.2,6.5,40,31.6,14405,11.9
59,"PETE'S PRODUCE",1476553,273114,5000,"B","1543 E 87TH ST",60619,"CALUMET HEIGHTS",48,8,17031480200,170314802001001,1188145.96280003,1847564.3740452,41.7367954576,-87.5862725091,"(41.7367954576, -87.5862725091)",44,21202,61,490,35,9,"calumetheights",48,"Calumet Heights",10,9.3,75,16.4,39.3,13.9,12,1.8,42.3,11.2,28977,17.2
60,"HAREER FOOD & LIQUOR",52337,17625,2500,"B","5452 S HALSTED ST",60609,"NEW CITY",61,20,17031612100,170316121001043,1171863.41450934,1868478.62879514,41.7945591033,-87.6453134277,"(41.7945591033, -87.6453134277)",59,14924,37,768,4,53,"newcity",61,"New City",21.4,11.8,75.9,12.2,94.3,7.9,30.6,12.2,42,42.4,12524,17.4
61,"TRADER JOE'S EAST",1592120,211718,10615,"A","44 E ONTARIO ST",60611,"NEAR NORTH SIDE",8,42,17031081500,170310815002008,1176714.09939056,1904540.6366818,41.8934080204,-87.6264377426,"(41.8934080204, -87.6264377426)",37,21182,6,626,36,22,"nearnorthside",8,"Near North Side",10.7,8.6,69.7,9.6,34,6.5,13.4,2,23.3,3.4,87163,5.2
62,"EMILIO'S PRODUCE",1675623,298914,2500,"B","2294 N MILWAUKEE AVE",60647,"LOGAN SQUARE",22,1,17031221400,170312214002002,1157396.78059609,1915026.70301654,41.9225974657,-87.6970976291,"(41.9225974657, -87.6970976291)",23,22535,1,294,41,24,"logansquare",22,"Logan Square",18.2,7.2,78.2,9.4,66.1,4.3,17.2,3.2,26.7,18.5,29026,7.5
63,"GRAND PALACE SUPERMARKET, INC",49648,17200,3000,"B","7131 S STATE ST",60619,"GREATER GRAND CROSSING",69,6,17031691000,170316910004006,1177563.58028578,1857597.70573009,41.7645736329,-87.6247399651,"(41.7645736329, -87.6247399651)",67,21546,61,474,32,31,"greatergrandcrossing",69,"Greater Grand Crossing",18.2,12.9,72.3,15.1,84.3,14.2,25.6,4.2,42.9,17.9,17213,18.9
64,"ALDI #70",1997726,5273,18263,"A","7627 S ASHLAND AVE",60620,"AUBURN GRESHAM",71,17,17031710300,170317103001013,1167042.61770873,1854021.32283747,41.7549909175,-87.6634041558,"(41.7549909175, -87.6634041558)",70,21554,59,557,31,17,"auburngresham",71,"Auburn Gresham",15.1,11.6,71.8,13.9,83.1,15.6,24.5,4.1,42.1,19.5,16022,24.2
65,"SUPER MERCADO LA CHIQUITA",6054,3546,9500,"B","3555 W 26TH ST",60623,"SOUTH LAWNDALE",30,22,17031301600,170313016001005,1152851.98086105,1886452.83417634,41.8442791237,-87.7145537663,"(41.8442791237, -87.7145537663)",32,21569,57,312,28,14,"southlawndale",30,"South Lawndale",19.5,7.6,85.1,9.6,77.5,5.9,28.1,17.6,33.1,58.7,10697,11.5
66,"ALDI'S # 26",1821323,5273,16550,"A","10532 S INDIANAPOLIS AVE",60617,"EAST SIDE",52,10,17031520100,170315201001079,1204788.06348843,1835640.29192161,41.7036623609,-87.5257124268,"(41.7036623609, -87.5257124268)",49,21202,25,705,47,47,"eastside",52,"East Side",17.7,6.4,73.3,11,53,3.7,18.7,8.3,42.5,35.5,15347,14.5
67,"CARNICERIA RICARDO",35191,15006,5000,"B","4419 W DIVERSEY AVE",60639,"HERMOSA",20,31,17031200200,170312002004000,1146359.15618655,1918206.52114576,41.9315407469,-87.7375725127,"(41.9315407469, -87.7375725127)",21,22615,2,439,17,7,"hermosa",20,"Hermosa",20.3,6.7,77.5,8.8,69.7,9.3,19.1,8.4,36.3,41.9,15411,12.9
68,"LINDO MICHOACAN",42744,86194,8600,"B","3142 W LAWRENCE AVE",60625,"ALBANY PARK",14,33,17031140100,170311401002004,1154365.27693926,1931758.82570398,41.9685727721,-87.7077877013,"(41.9685727721, -87.7077877013)",14,21849,20,749,20,2,"albanypark",14,"Albany Park",18.3,8.5,73.3,8.3,44.5,4.9,17.1,11.2,32.1,34.9,20355,9
69,"SUPER FOOD & LIQUORS, INC.",40429,15748,4000,"B","1049 W BRYN MAWR AVE",60660,"EDGEWATER",77,48,17031030701,170310307011001,1168094.00291692,1937326.29625046,41.983563915,-87.657146291,"(41.983563915, -87.657146291)",76,22616,15,145,16,40,"edgewater",77,"Edgewater",12.1,7.5,76.1,7.4,15.1,6.9,16.6,3.9,23.4,9,33364,9
70,"NAYAB MART",1444872,269649,3125,"B","2449 W DEVON AVE",60659,"WEST RIDGE",2,50,17031020802,170310208024001,1158623.87243583,1942364.61037976,41.9975891244,-87.6918369148,"(41.9975891244, -87.6918369148)",20,4450,50,31,27,42,"westridge",2,"West Ridge",17.3,8.1,71.1,8.3,29.9,5.1,15.1,7,38.3,19.6,21375,7.9
